Area Code,Year,Item Code,Production,Import Quantity,Stock Variation,Domestic supply quantity,Processing,Residuals,Food,Food supply quantity (kg/capita/yr),Food supply (kcal/capita/day),Protein supply quantity (g/capita/day),Fat supply quantity (g/capita/day),Export Quantity,Losses,Feed,Seed,Other uses (non-food),Tourist consumption
83,2018,2625,2.0,0.0,0.0,2.0,0.0,0.0,2.0,13.76,16.0,0.19,0.24,0.0,0.0,0.0,0.0,0.0,0.0
83,2018,2630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2018,2633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0
83,2018,2635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2018,2640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2018,2641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2018,2642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2018,2645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,1.0,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0
83,2018,2655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2018,2656,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.37,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2018,2657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2018,2658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2018,2659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2018,2680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2018,2899,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.73,3.0,0.09,0.05,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2731,2.0,38.0,4.0,33.0,0.0,0.0,33.0,7.89,39.0,3.68,2.63,3.0,0.0,0.0,0.0,0.0,0.0
118,2018,2732,43.0,13.0,3.0,53.0,0.0,0.0,53.0,12.77,91.0,4.73,7.85,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2734,61.0,147.0,1.0,200.0,0.0,0.0,198.0,47.97,162.0,16.46,10.16,8.0,0.0,0.0,0.0,2.0,0.0
118,2018,2735,2.0,9.0,4.0,6.0,0.0,0.0,6.0,1.44,9.0,0.72,0.61,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2736,9.0,2.0,0.0,10.0,0.0,0.0,10.0,2.45,8.0,1.02,0.35,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2740,0.0,9.0,0.0,9.0,0.0,0.0,9.0,2.16,42.0,0.05,4.79,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2737,3.0,6.0,0.0,9.0,0.0,0.0,0.0,0.03,1.0,0.0,0.09,0.0,0.0,0.0,0.0,8.0,0.0
118,2018,2781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2744,140.0,2.0,0.0,133.0,0.0,23.0,90.0,21.85,83.0,6.41,5.87,9.0,12.0,0.0,8.0,0.0,0.0
118,2018,2848,73.0,169.0,15.0,162.0,0.0,-2.0,164.0,39.69,211.0,13.7,11.62,65.0,0.0,0.0,0.0,0.0,0.0
118,2018,2761,0.29,10.43,0.0,10.72,0.0,0.0,10.71,2.59,5.0,0.71,0.19,0.01,0.0,0.0,0.0,0.0,0.0
118,2018,2762,1.97,9.71,0.0,11.68,0.0,0.0,11.68,2.82,3.0,0.62,0.06,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2763,0.45,22.19,0.0,22.43,0.0,0.0,22.4,5.41,13.0,1.64,0.66,0.21,0.0,0.03,0.0,0.0,0.0
118,2018,2764,0.51,6.24,0.0,6.69,0.0,0.0,6.57,1.59,3.0,0.44,0.1,0.06,0.0,0.0,0.0,0.13,0.0
118,2018,2765,1.1,6.53,0.0,7.5,0.0,0.0,7.5,1.81,4.0,0.76,0.03,0.13,0.0,0.0,0.0,0.0,0.0
118,2018,2766,0.0,0.15,0.0,0.15,0.0,0.0,0.15,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2767,0.0,0.64,0.0,0.61,0.0,0.0,0.61,0.15,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0
118,2018,2769,0.0,0.06,0.0,0.06,0.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2775,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
118,2018,2511,0.0,453.0,-83.0,416.0,0.0,0.0,416.0,100.46,851.0,24.51,5.34,121.0,0.0,0.0,0.0,0.0,0.0
118,2018,2805,0.0,240.0,18.0,221.0,0.0,0.0,221.0,53.41,527.0,9.81,1.03,1.0,0.0,0.0,0.0,0.0,0.0
118,2018,2513,2.0,593.0,0.0,595.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30.0,565.0,0.0,0.0,0.0
118,2018,2514,9.0,142.0,1.0,147.0,0.0,0.0,15.0,3.53,32.0,0.73,0.1,3.0,0.0,124.0,0.0,8.0,0.0
118,2018,2515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2516,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
118,2018,2517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2520,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.31,3.0,0.09,0.01,0.0,0.0,4.0,0.0,0.0,0.0
118,2018,2532,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
118,2018,2531,36.0,145.0,17.0,157.0,0.0,0.0,153.0,37.05,71.0,1.55,0.08,7.0,3.0,0.0,1.0,0.0,0.0
118,2018,2533,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.42,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2534,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
118,2018,2536,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2542,0.0,121.0,-30.0,143.0,0.0,0.0,143.0,34.57,366.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
118,2018,2543,0.0,54.0,1.0,-5.0,0.0,-11.0,6.0,1.53,15.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0
118,2018,2745,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2546,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.31,3.0,0.19,0.01,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2547,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11,1.0,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2549,0.0,30.0,6.0,23.0,0.0,0.0,23.0,5.63,54.0,3.47,0.41,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2551,0.0,10.0,2.0,8.0,0.0,0.0,8.0,1.99,28.0,0.79,2.41,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2555,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.2,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2556,0.0,3.0,-1.0,2.0,1.0,0.0,1.0,0.19,2.0,0.11,0.21,2.0,0.0,0.0,0.0,0.0,0.0
118,2018,2557,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.59,5.0,0.2,0.43,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2558,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2560,0.0,5.0,0.0,5.0,0.0,0.0,4.0,1.08,9.0,0.09,0.84,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2561,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.71,11.0,0.35,0.97,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2563,0.0,5.0,-1.0,5.0,0.0,0.0,5.0,1.29,4.0,0.04,0.4,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2570,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2571,0.0,12.0,1.0,11.0,0.0,0.0,11.0,2.55,62.0,0.0,6.98,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2572,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.12,3.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2573,0.0,13.0,0.0,12.0,0.0,0.0,3.0,0.82,20.0,0.0,2.26,1.0,0.0,0.0,0.0,9.0,0.0
118,2018,2574,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
118,2018,2575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2576,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.36,9.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
118,2018,2577,0.0,34.0,0.0,34.0,0.0,0.0,15.0,3.72,90.0,0.0,10.2,0.0,0.0,0.0,0.0,19.0,0.0
118,2018,2578,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
118,2018,2579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2580,0.0,7.0,1.0,6.0,0.0,0.0,5.0,1.11,27.0,0.0,3.05,0.0,0.0,0.0,0.0,2.0,0.0
118,2018,2582,0.0,44.0,0.0,43.0,0.0,0.0,34.0,8.28,201.0,0.0,22.7,1.0,0.0,0.0,0.0,9.0,0.0
118,2018,2586,0.0,12.0,1.0,6.0,0.0,-3.0,2.0,0.55,11.0,0.01,1.28,5.0,0.0,0.0,0.0,7.0,0.0
118,2018,2601,98.0,85.0,0.0,175.0,0.0,0.0,168.0,40.53,26.0,1.21,0.3,8.0,8.0,0.0,0.0,0.0,0.0
118,2018,2602,7.0,104.0,0.0,108.0,0.0,0.0,96.0,23.32,20.0,0.7,0.13,3.0,11.0,0.0,0.0,0.0,0.0
118,2018,2605,207.0,256.0,0.0,453.0,0.0,0.0,431.0,104.08,70.0,3.36,0.62,10.0,22.0,0.0,0.0,0.0,0.0
118,2018,2611,0.0,98.0,-3.0,53.0,15.0,0.0,31.0,7.4,6.0,0.13,0.02,49.0,7.0,0.0,0.0,0.0,0.0
118,2018,2612,0.0,28.0,0.0,25.0,12.0,0.0,11.0,2.55,1.0,0.04,0.01,3.0,3.0,0.0,0.0,0.0,0.0
118,2018,2613,0.0,5.0,0.0,2.0,0.0,-2.0,4.0,1.01,0.0,0.01,0.0,3.0,0.0,0.0,0.0,0.0,0.0
118,2018,2614,14.0,3.0,0.0,11.0,0.0,0.0,11.0,2.72,9.0,0.12,0.03,6.0,0.0,0.0,0.0,0.0,0.0
118,2018,2615,0.0,140.0,0.0,-5.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0
118,2018,2616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2617,0.0,34.0,0.0,31.0,0.0,0.0,30.0,7.15,9.0,0.02,0.06,3.0,0.0,0.0,0.0,1.0,0.0
118,2018,2618,0.0,8.0,0.0,7.0,0.0,0.0,7.0,1.77,3.0,0.02,0.01,1.0,0.0,0.0,0.0,0.0,0.0
118,2018,2619,97.0,19.0,0.0,111.0,0.0,0.0,100.0,24.16,103.0,0.99,0.26,4.0,12.0,0.0,0.0,0.0,0.0
118,2018,2620,0.0,18.0,0.0,19.0,0.0,0.0,17.0,4.09,9.0,0.09,0.04,0.0,2.0,0.0,0.0,0.0,0.0
118,2018,2625,4.0,157.0,20.0,48.0,0.0,-38.0,84.0,20.19,30.0,0.35,0.32,94.0,2.0,0.0,0.0,0.0,0.0
118,2018,2630,0.0,12.0,2.0,9.0,0.0,0.0,9.0,2.2,4.0,0.37,0.0,1.0,0.0,0.0,0.0,0.0,0.0
118,2018,2633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.45,3.21,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2635,0.0,7.0,0.0,6.0,0.0,0.0,6.0,1.56,2.0,0.41,0.0,1.0,0.0,0.0,0.0,0.0,0.0
118,2018,2640,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.19,1.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2641,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.31,3.0,0.1,0.14,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2645,0.0,17.0,3.0,13.0,0.0,0.0,13.0,3.15,31.0,0.87,1.11,1.0,0.0,0.0,0.0,0.0,0.0
118,2018,2655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2659,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
118,2018,2680,0.0,5.0,0.0,5.0,0.0,0.0,5.0,1.22,12.0,0.51,0.1,0.0,0.0,0.0,0.0,0.0,0.0
118,2018,2899,0.0,45.0,0.0,40.0,0.0,0.0,40.0,9.61,11.0,0.32,0.13,5.0,0.0,0.0,0.0,0.0,0.0
113,2018,2731,109.0,0.0,0.0,109.0,0.0,0.0,88.0,13.98,86.0,5.66,6.82,0.0,0.0,0.0,0.0,20.0,0.0
113,2018,2732,72.0,0.0,10.0,61.0,0.0,0.0,55.0,8.76,57.0,3.26,4.79,1.0,6.0,0.0,0.0,0.0,0.0
113,2018,2733,17.0,2.0,2.0,17.0,0.0,0.0,17.0,2.68,12.0,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2734,8.0,29.0,0.0,37.0,0.0,0.0,21.0,3.39,12.0,1.19,0.79,0.0,0.0,0.0,0.0,16.0,0.0
113,2018,2735,24.0,0.0,0.0,24.0,0.0,0.0,10.0,1.51,4.0,0.64,0.09,0.0,0.0,0.0,0.0,15.0,0.0
113,2018,2736,35.0,2.0,0.0,36.0,0.0,0.0,26.0,4.18,13.0,1.92,0.44,1.0,2.0,0.0,0.0,8.0,0.0
113,2018,2740,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.19,4.0,0.0,0.42,2.0,0.0,0.0,0.0,1.0,0.0
113,2018,2743,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
113,2018,2737,7.0,6.0,0.0,13.0,0.0,0.0,6.0,0.96,19.0,0.02,2.13,0.0,0.0,0.0,0.0,7.0,0.0
113,2018,2782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2744,29.0,0.0,0.0,30.0,0.0,0.0,26.0,4.08,16.0,1.2,1.1,0.0,3.0,0.0,0.0,1.0,0.0
113,2018,2848,1608.0,11.0,28.0,1564.0,90.0,0.0,1237.0,196.15,363.0,18.97,18.92,27.0,16.0,221.0,0.0,0.0,0.0
113,2018,2761,2.19,1.14,0.0,3.27,0.0,0.0,3.27,0.52,1.0,0.15,0.03,0.06,0.0,0.0,0.0,0.0,0.0
113,2018,2762,0.0,0.98,0.0,0.98,0.0,0.0,0.98,0.15,1.0,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2763,0.0,4.09,0.0,2.37,0.0,0.0,2.34,0.37,1.0,0.11,0.05,1.72,0.0,0.03,0.0,0.0,0.0
113,2018,2764,0.0,0.47,0.0,0.43,0.0,0.0,0.43,0.07,0.0,0.02,0.01,0.04,0.0,0.0,0.0,0.0,0.0
113,2018,2765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2767,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2775,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
113,2018,2511,616.0,269.0,-72.0,955.0,89.0,0.0,821.0,130.21,1028.0,30.5,4.36,3.0,2.0,11.0,33.0,0.0,0.0
113,2018,2805,41.0,6.0,0.0,46.0,0.0,0.0,43.0,6.76,43.0,0.81,0.08,1.0,2.0,1.0,0.0,0.0,0.0
113,2018,2513,429.0,5.0,-32.0,466.0,5.0,0.0,0.0,0.07,1.0,0.02,0.0,0.0,9.0,392.0,60.0,0.0,0.0
113,2018,2514,693.0,2.0,24.0,671.0,0.0,0.0,176.0,27.98,209.0,4.83,0.69,0.0,2.0,484.0,7.0,2.0,0.0
113,2018,2515,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
113,2018,2516,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0.09,1.0,0.04,0.02,0.0,0.0,3.0,0.0,0.0,0.0
113,2018,2517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2520,1.0,8.0,2.0,6.0,0.0,0.0,5.0,0.72,7.0,0.2,0.02,0.0,0.0,1.0,0.0,0.0,0.0
113,2018,2532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2531,1447.0,4.0,32.0,1412.0,2.0,0.0,594.0,94.23,172.0,4.09,0.25,6.0,68.0,474.0,274.0,1.0,0.0
113,2018,2533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2537,773.0,0.0,-125.0,898.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0
113,2018,2542,122.0,58.0,47.0,112.0,20.0,0.0,90.0,14.21,136.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0,0.0
113,2018,2543,94.0,97.0,0.0,182.0,0.0,0.0,181.0,28.69,32.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0
113,2018,2745,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2546,102.0,0.0,3.0,24.0,0.0,0.0,20.0,3.11,29.0,1.88,0.14,75.0,5.0,0.0,0.0,0.0,0.0
113,2018,2547,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.27,3.0,0.17,0.01,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2549,101.0,2.0,0.0,101.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,1.0,5.0,96.0,0.0,0.0,0.0
113,2018,2551,17.0,15.0,1.0,27.0,0.0,0.0,26.0,4.1,43.0,1.01,4.07,3.0,1.0,0.0,0.0,0.0,0.0
113,2018,2555,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0,3.0,0.0,0.0,0.0
113,2018,2556,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.2,2.0,0.11,0.21,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2557,20.0,3.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,1.0,0.0,0.0
113,2018,2558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2559,49.0,1.0,20.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0
113,2018,2560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2561,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
113,2018,2563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2570,12.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0
113,2018,2571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2573,0.0,40.0,-3.0,43.0,0.0,0.0,21.0,3.32,80.0,0.0,9.09,0.0,0.0,0.0,0.0,22.0,0.0
113,2018,2574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2575,4.0,5.0,0.0,9.0,0.0,0.0,9.0,1.42,34.0,0.0,3.88,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2577,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
113,2018,2578,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.1,2.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2586,7.0,5.0,-2.0,14.0,0.0,0.0,12.0,1.88,42.0,0.01,4.72,0.0,0.0,0.0,0.0,2.0,0.0
113,2018,2601,225.0,8.0,0.0,232.0,10.0,0.0,220.0,34.96,17.0,0.78,0.19,1.0,2.0,0.0,0.0,0.0,0.0
113,2018,2602,210.0,3.0,0.0,206.0,0.0,0.0,203.0,32.12,27.0,0.97,0.18,7.0,3.0,0.0,0.0,0.0,0.0
113,2018,2605,866.0,43.0,7.0,892.0,0.0,0.0,722.0,114.55,97.0,3.66,0.58,10.0,62.0,108.0,0.0,0.0,0.0
113,2018,2611,0.0,12.0,0.0,12.0,0.0,0.0,12.0,1.95,2.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2612,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2615,0.0,11.0,0.0,10.0,0.0,0.0,10.0,1.66,3.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2616,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.23,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2617,145.0,9.0,0.0,146.0,11.0,0.0,113.0,17.92,24.0,0.05,0.14,7.0,3.0,20.0,0.0,0.0,0.0
113,2018,2618,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018,2619,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.44,2.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
