Code Domaine,Domaine,Code zone,Zone,Code année,Année,Code Produit,Produit,Code Mois,Mois,Unité,Valeur,Symbole,Description du Symbole,Note
"CP","Indices de Prix à la Consommation","83","Kiribati","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","102.195512","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","83","Kiribati","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","101.76379","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","118","Koweït","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","101.693238","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","118","Koweït","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","101.126702","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","118","Koweït","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","100.560165","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","118","Koweït","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","100.560165","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","118","Koweït","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","101.032279","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","118","Koweït","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","101.504392","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","118","Koweït","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","102.354197","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","118","Koweït","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","102.354197","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","118","Koweït","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","101.976506","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","118","Koweït","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","102.354197","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","118","Koweït","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","101.693238","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","118","Koweït","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","102.165351","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","122","Lesotho","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","122.908498","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","122","Lesotho","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","122.896701","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","122","Lesotho","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","123.057031","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","122","Lesotho","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","123.384798","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","122","Lesotho","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","123.382369","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","122","Lesotho","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","124.322508","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","122","Lesotho","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","124.719682","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","122","Lesotho","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","124.270126","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","122","Lesotho","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","125.019659","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","122","Lesotho","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","125.493819","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","122","Lesotho","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","126.224504","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","122","Lesotho","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","126.652872","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","119","Lettonie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","107.4567","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","119","Lettonie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","107.9162","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","119","Lettonie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","107.5249","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","119","Lettonie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","107.1216","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","119","Lettonie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","107.6911","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","119","Lettonie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","107.8886","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","119","Lettonie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","106.5984","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","119","Lettonie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","105.7791","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","119","Lettonie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","106.6659","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","119","Lettonie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","107.5682","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","119","Lettonie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","107.5817","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","119","Lettonie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","108.2293","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","121","Liban","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","105.054834","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","121","Liban","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","106.11223","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","121","Liban","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","106.287868","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","121","Liban","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","106.561683","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","121","Liban","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","106.923576","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","121","Liban","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","107.018128","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","121","Liban","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","107.541064","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","121","Liban","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","108.237567","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","121","Liban","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","108.541106","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","121","Liban","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","108.862327","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","121","Liban","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","110.510355","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","121","Liban","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","111.058604","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","123","Libéria","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","124.365333","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","123","Libéria","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","123.529861","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","123","Libéria","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","128.251823","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","123","Libéria","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","130.435238","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","123","Libéria","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","131.630196","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","123","Libéria","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","138.025353","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","123","Libéria","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","141.747313","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","123","Libéria","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","145.100733","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","123","Libéria","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","148.733017","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","123","Libéria","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","148.118812","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","123","Libéria","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","150.748599","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","123","Libéria","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","156.491773","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","126","Lituanie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","107.5198","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","126","Lituanie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","106.9353","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","126","Lituanie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","106.4212","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","126","Lituanie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","107.553","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","126","Lituanie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","107.1402","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","126","Lituanie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","106.2497","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","126","Lituanie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","105.4822","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","126","Lituanie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","104.472","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","126","Lituanie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","106.4717","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","126","Lituanie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","106.2529","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","126","Lituanie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","105.65","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","126","Lituanie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","106.0702","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","256","Luxembourg","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","105.39","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","256","Luxembourg","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","105.56","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","256","Luxembourg","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","106.07","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","256","Luxembourg","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","106.2","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","256","Luxembourg","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","106.44","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","256","Luxembourg","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","106.7","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","256","Luxembourg","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","107.02","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","256","Luxembourg","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","106.97","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","256","Luxembourg","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","107.39","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","256","Luxembourg","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","107.4","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","256","Luxembourg","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","107.98","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","256","Luxembourg","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","107.26","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","154","Macédoine du Nord","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","98.793925","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","154","Macédoine du Nord","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","99.126352","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","154","Macédoine du Nord","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","99.234167","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","154","Macédoine du Nord","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","99.719332","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","154","Macédoine du Nord","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","101.120919","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","154","Macédoine du Nord","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","100.725599","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","154","Macédoine du Nord","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","99.413857","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","154","Macédoine du Nord","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","99.431827","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","154","Macédoine du Nord","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","99.791208","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","154","Macédoine du Nord","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","99.83613","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","154","Macédoine du Nord","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","99.890038","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","154","Macédoine du Nord","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","100.03379","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","129","Madagascar","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","125.412319","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","129","Madagascar","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","126.261852","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","129","Madagascar","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","127.005194","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","129","Madagascar","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","127.42996","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","129","Madagascar","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","127.748535","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","129","Madagascar","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","128.385685","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","129","Madagascar","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","128.810451","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","129","Madagascar","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","129.235218","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","129","Madagascar","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","129.659984","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","129","Madagascar","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","129.872368","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","129","Madagascar","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","131.146667","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","129","Madagascar","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","132.739542","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","131","Malaisie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","110.265012","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","131","Malaisie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","110.432588","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","131","Malaisie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","109.846072","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","131","Malaisie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","109.678496","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","131","Malaisie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","109.846072","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","131","Malaisie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","108.756828","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","131","Malaisie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","109.008192","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","131","Malaisie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","109.008192","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","131","Malaisie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","109.175768","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","131","Malaisie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","109.762284","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","131","Malaisie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","110.013648","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","131","Malaisie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","110.3488","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","130","Malawi","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","167.56922","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","130","Malawi","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","171.531423","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","130","Malawi","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","166.879327","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","130","Malawi","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","153.571577","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","130","Malawi","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","151.096616","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","130","Malawi","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","149.301117","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","130","Malawi","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","150.787802","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","130","Malawi","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","154.80881","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","130","Malawi","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","160.37636","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","130","Malawi","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","164.242713","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","130","Malawi","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","169.191646","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","130","Malawi","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","157.747239","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","132","Maldives","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","109.435457","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","132","Maldives","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","109.532388","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","132","Maldives","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","109.071375","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","132","Maldives","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","104.434247","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","132","Maldives","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","103.417612","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","132","Maldives","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","101.98667","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","132","Maldives","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","103.711318","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","132","Maldives","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","108.439604","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","132","Maldives","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","105.574689","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","132","Maldives","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","103.568812","X","Sources internationales sûres","base year is 2015"
